"順位","管理No","合計スコア"
"3574","SA010011","267"
"3575","GU040071","267"
"3576","TK040107","266"
"3577","TK040031","266"
"3578","TK050065","266"
"3579","TK130094","265"
"3580","TK040094","265"
"3581","KA150116","265"
"3582","IB040316","265"
"3583","IB040081","265"
"3584","NA030039","264"
"3585","GU040064","264"
"3586","IB050009","264"
"3587","KA080077","264"
"3588","IB040308","264"
"3589","KA080085","264"
"3590","IB040307","264"
"3591","KA080083","263"
"3592","IB040329","263"
"3593","TK050022","263"
"3594","GU020036","263"
"3595","CH020041","263"
"3596","KA010111","262"
"3597","SA010034","262"
"3598","GU040003","262"
"3599","KA010170","262"
"3600","IB040184","262"
"3601","NA010002","262"
"3602","SA060003","261"
"3603","TC030024","261"
"3604","IB040217","261"
"3605","IB080065","261"
"3606","TK040157","261"
"3607","GU020125","261"
"3608","KA160081","261"
"3609","KA080102","261"
"3610","TK050023","260"
"3611","TK130042","260"
"3612","KA080094","260"
"3613","KA010158","260"
"3614","KA080098","259"
"3615","SA010036","259"
"3616","KA080117","259"
"3617","SA010015","258"
"3618","KA080089","258"
"3619","GU040055","257"
"3620","GU040046","256"
"3621","YA010031","256"
"3622","IB040326","255"
"3623","GU040060","255"
"3624","IB090004","255"
"3625","TK040006","255"
"3626","IB040267","254"
"3627","CH040153","254"
"3628","KA080131","254"
"3629","KA080091","254"
"3630","KA110098","253"
"3631","YA010034","253"
"3632","TK040025","253"
"3633","KA080066","253"
"3634","KA080079","252"
"3635","TK040004","252"
"3636","TK050033","252"
"3637","KA080067","252"
"3638","GU030044","251"
"3639","YA040020","251"
"3640","GU030137","251"
"3641","SA010029","251"
"3642","TK040144","251"
"3643","TK130069","251"
"3644","IB040278","251"
"3645","GU010014","251"
"3646","KA160085","250"
"3647","IB040293","249"
"3648","TK040007","249"
"3649","KA010180","249"
"3650","IB040046","249"
"3651","TC030041","249"
"3652","CH040047","248"
"3653","IB040226","248"
"3654","IB040108","248"
"3655","TC040004","248"
"3656","IB040110","248"
"3657","KA010120","248"
"3658","TK040194","247"
"3659","IB040251","247"
"3660","KA080003","247"
"3661","KA010168","247"
"3662","IB040285","246"
"3663","TK050057","246"
"3664","NA010003","245"
"3665","GU040094","245"
"3666","KA160018","245"
"3667","CH040157","245"
"3668","SA130025","245"
"3669","IB040328","244"
"3670","TK050014","244"
"3671","GU020085","243"
"3672","IB040335","243"
"3673","SA010018","243"
"3674","IB040346","243"
"3675","TK040163","243"
"3676","KA120044","243"
"3677","IB040333","242"
"3678","TK060235","242"
"3679","TK040020","242"
"3680","TK060209","242"
"3681","TK040032","242"
"3682","IB040033","241"
"3683","KA070170","241"
"3684","GU030133","240"
"3685","KA010021","240"
"3686","GU030071","240"
"3687","TK040172","240"
"3688","KA080081","239"
"3689","IB040043","239"
"3690","CH040086","239"
"3691","IB040098","239"
"3692","IB040178","239"
"3693","IB040399","238"
"3694","TK060233","238"
"3695","KA010009","238"
"3696","SA010003","237"
"3697","KA080082","237"
"3698","KA080041","237"
"3699","IB040231","237"
"3700","TC030030","236"
"3701","TC030032","236"
"3702","GU050002","236"
"3703","IB040353","236"
"3704","TK040093","235"
"3705","TK040096","235"
"3706","IB040336","235"
"3707","GU030068","235"
"3708","TK040056","235"
"3709","GU040093","235"
"3710","TK040059","235"
"3711","GU020094","235"
"3712","KA080078","235"
"3713","TK060292","234"
"3714","KA010137","233"
"3715","TK040158","233"
"3716","TC040004","233"
"3717","IB040279","233"
"3718","TC040011","232"
"3719","TC030036","232"
"3720","KA010121","231"
"3721","TK050020","231"
"3722","TC040019","230"
"3723","IB040270","230"
"3724","IB040373","230"
"3725","IB040242","229"
"3726","KA080080","229"
"3727","TK050059","229"
"3728","GU030132","229"
"3729","TK150006","228"
"3730","SA010047","228"
"3731","GU040076","228"
"3732","TK040171","228"
"3733","TK040067","228"
"3734","TK060303","227"
"3735","TK130081","227"
"3736","KA010155","227"
"3737","TK060309","227"
"3738","NA010016","226"
"3739","IB040096","226"
"3740","TK040100","226"
"3741","IB040273","226"
"3742","TK060232","225"
"3743","GU050009","225"
"3744","KA120043","224"
"3745","GU020081","224"
"3746","TK060304","223"
"3747","GU030155","223"
"3748","TK060169","222"
"3749","IB040167","222"
"3750","KA080086","222"
"3751","IB040347","222"
"3752","IB040356","221"
"3753","GU040086","221"
"3754","GU020078","221"
"3755","TK040103","220"
"3756","GU040074","219"
"3757","IB040358","219"
"3758","KA160061","219"
"3759","IB080078","219"
"3760","TK040073","218"
"3761","GU020079","218"
"3762","TK040014","217"
"3763","TK050034","217"
"3764","IB040193","216"
"3765","TK040062","215"
"3766","TK040078","215"
"3767","TK050003","214"
"3768","KA010140","214"
"3769","KA160143","213"
"3770","NA010017","213"
"3771","IB090001","213"
"3772","IB040253","212"
"3773","GU020097","212"
"3774","GU020091","212"
"3775","KA080030","212"
"3776","KA010010","212"
"3777","GU040006","211"
"3778","GU050011","211"
"3779","GU040065","211"
"3780","IB040079","211"
"3781","IB040168","210"
"3782","TK040024","210"
"3783","IB040339","210"
"3784","KA030009","209"
"3785","KA160069","207"
"3786","GU020114","207"
"3787","GU030074","207"
"3788","IB080015","207"
"3789","SA010035","207"
"3790","SA010010","205"
"3791","GU030128","205"
"3792","IB040280","204"
"3793","TK040041","204"
"3794","KA010143","204"
"3795","KA080096","204"
"3796","TK040039","203"
"3797","IB040085","203"
"3798","KA080109","203"
"3799","TK060171","202"
"3800","KA010197","202"
"3801","GU020099","201"
"3802","IB040225","200"
"3803","IB040224","200"
"3804","KA160076","200"
"3805","GU020047","200"
"3806","KA080104","199"
"3807","TK040021","199"
"3808","TK040167","199"
"3809","TK040166","199"
"3810","GU030150","199"
"3811","IB040090","198"
"3812","SA010038","197"
"3813","KA090001","195"
"3814","KA110146","194"
"3815","KA080052","194"
"3816","GU040062","194"
"3817","GU020037","192"
"3818","IB040161","192"
"3819","IB040357","192"
"3820","KA010061","191"
"3821","TK040195","191"
"3822","IB040044","191"
"3823","KA110061","189"
"3824","TK130075","188"
"3825","GU010025","188"
"3826","GU030037","187"
"3827","IB040097","184"
"3828","KA080028","184"
"3829","TK130073","184"
"3830","GU030035","183"
"3831","TK130062","183"
"3832","TK040061","182"
"3833","KA160145","182"
"3834","IB040218","182"
"3835","KA010150","182"
"3836","IB040159","182"
"3837","KA080025","181"
"3838","KA010156","178"
"3839","GU020100","177"
"3840","IB080075","176"
"3841","IB040311","175"
"3842","TK040016","175"
"3843","IB090021","174"
"3844","TK040022","173"
"3845","SA010026","168"
"3846","IB040317","167"
"3847","GU030042","164"
"3848","TK040004","163"
"3849","TK050041","162"
"3850","IB040127","161"
"3851","IB040271","161"
"3852","KA010085","152"
"3853","KA080105","152"
"3854","TK050053","152"
"3855","GU020007","151"
"3856","IB080074","150"
"3857","IB040080","149"
"3858","KA080027","143"
"3859","GU030154","142"
"3860","IB040313","141"
"3861","IB040241","138"
"3862","TK040060","135"
"3863","IB040340","133"
"3864","IB040318","128"
"3865","IB040258","107"
"3866","GU030130","93"
"3867","KA080026","92"
"3868","GU030131","82"
