"順位","管理No","合計スコア"
"3575","KA110134","422"
"3576","TK060061","422"
"3577","GU030060","422"
"3578","KA010020","422"
"3579","CH010073","422"
"3580","TK040082","422"
"3581","KA160255","422"
"3582","KA010050","422"
"3583","GU030080","422"
"3584","GU020241","422"
"3585","GU020243","422"
"3586","IB080058","422"
"3587","KA120013","422"
"3588","KA110032","422"
"3589","CH040070","422"
"3590","IB040301","422"
"3591","KA070027","422"
"3592","KA160074","422"
"3593","IB100076","422"
"3594","KA070022","421"
"3595","SA020036","421"
"3596","GU010068","421"
"3597","TK060185","421"
"3598","KA110270","421"
"3599","KA150094","421"
"3600","TK150002","421"
"3601","KA100003","421"
"3602","IB040563","421"
"3603","KA090002","421"
"3604","KA070035","421"
"3605","KA110073","421"
"3606","SA010066","421"
"3607","IB040166","421"
"3608","NA030009","421"
"3609","TK060424","421"
"3610","GU030193","421"
"3611","GU020189","421"
"3612","GU030200","421"
"3613","GU030304","421"
"3614","IB040558","421"
"3615","IB040158","421"
"3616","KA100012","421"
"3617","CH040104","420"
"3618","GU040047","420"
"3619","KA110273","420"
"3620","CH010075","420"
"3621","IB040372","420"
"3622","KA010104","420"
"3623","GU030316","420"
"3624","KA020021","420"
"3625","KA110042","420"
"3626","IB040186","420"
"3627","IB040190","420"
"3628","NA060027","420"
"3629","IB040594","420"
"3630","IB010043","420"
"3631","TK130087","420"
"3632","IB090031","420"
"3633","TK130165","419"
"3634","KA010082","419"
"3635","KA080024","419"
"3636","TK130145","419"
"3637","IB040319","419"
"3638","CH040246","419"
"3639","YA040009","419"
"3640","KA010092","419"
"3641","KA160008","419"
"3642","TK150016","419"
"3643","YA040042","419"
"3644","TK050091","419"
"3645","GU030205","419"
"3646","SA010012","419"
"3647","NA030057","419"
"3648","TK130068","419"
"3649","NA010035","419"
"3650","KA150201","418"
"3651","KA070266","418"
"3652","IB040385","418"
"3653","TK040136","418"
"3654","CH030033","418"
"3655","CH040182","418"
"3656","IB040488","418"
"3657","KA070375","418"
"3658","KA160160","418"
"3659","KA070106","418"
"3660","KA070279","418"
"3661","GU030179","418"
"3662","KA070261","418"
"3663","GU030135","418"
"3664","KA080231","418"
"3665","TK130121","418"
"3666","YA010077","418"
"3667","KA070165","418"
"3668","TK130074","418"
"3669","GU030177","417"
"3670","KA110065","417"
"3671","TK040048","417"
"3672","KA070344","417"
"3673","GU040080","417"
"3674","GU020084","417"
"3675","CH040377","417"
"3676","GU040088","417"
"3677","CH010028","417"
"3678","KA070006","417"
"3679","KA070299","417"
"3680","KA070299","417"
"3681","CH010008","416"
"3682","GU030104","416"
"3683","TK060291","416"
"3684","IB040640","416"
"3685","IB040209","416"
"3686","GU030213","416"
"3687","KA070260","416"
"3688","IB040082","416"
"3689","CH040342","416"
"3690","TK060366","416"
"3691","IB040547","416"
"3692","CH040334","416"
"3693","KA150040","416"
"3694","TK060301","416"
"3695","KA070348","416"
"3696","KA160005","416"
"3697","SA130010","416"
"3698","KA110018","416"
"3699","TC040005","416"
"3700","KA020057","415"
"3701","KA040010","415"
"3702","KA150018","415"
"3703","KA020062","415"
"3704","GU030163","415"
"3705","IB040063","415"
"3706","CH020019","415"
"3707","IB040469","415"
"3708","NA060051","415"
"3709","KA160032","415"
"3710","GU010094","415"
"3711","IB100020","415"
"3712","KA070361","415"
"3713","GU020200","415"
"3714","IB040512","415"
"3715","IB040055","415"
"3716","GU030059","414"
"3717","KA110225","414"
"3718","KA010073","414"
"3719","CH040095","414"
"3720","IB080060","414"
"3721","CH040222","414"
"3722","KA080118","414"
"3723","KA120045","414"
"3724","CH040373","414"
"3725","CH040068","414"
"3726","KA110096","414"
"3727","TK040151","414"
"3728","GU020149","414"
"3729","IB080008","414"
"3730","TK130126","414"
"3731","TK130033","414"
"3732","IB040567","414"
"3733","KA150085","414"
"3734","KA080205","414"
"3735","KA070108","414"
"3736","IB040457","414"
"3737","KA160125","414"
"3738","CH040118","414"
"3739","IB040140","414"
"3740","KA160158","414"
"3741","TK060444","414"
"3742","GU030181","414"
"3743","KA110255","413"
"3744","SA020041","413"
"3745","NA030062","413"
"3746","SA130017","413"
"3747","CH040028","413"
"3748","IB100080","413"
"3749","IB040546","413"
"3750","CH040178","413"
"3751","KA080213","413"
"3752","IB040477","413"
"3753","KA020020","413"
"3754","TK130018","413"
"3755","CH020020","413"
"3756","GU030310","413"
"3757","TK040174","413"
"3758","KA070063","413"
"3759","GU040011","413"
"3760","IB050083","413"
"3761","KA080159","413"
"3762","IB080087","412"
"3763","GU030246","412"
"3764","TK040044","412"
"3765","KA070076","412"
"3766","CH040045","412"
"3767","CH040382","412"
"3768","KA070065","412"
"3769","KA160050","412"
"3770","SA020035","412"
"3771","TK130046","412"
"3772","GU030096","412"
"3773","CH040008","412"
"3774","KA010046","412"
"3775","TK130124","412"
"3776","GU030230","412"
"3777","IB040229","412"
"3778","TK130071","412"
"3779","IB070012","412"
"3780","TK040150","412"
"3781","CH010067","412"
"3782","KA110053","412"
"3783","IB040078","412"
"3784","IB040655","412"
"3785","CH040056","412"
"3786","KA110011","412"
"3787","YA010038","411"
"3788","CH040129","411"
"3789","CH010070","411"
"3790","TK130001","411"
"3791","GU020008","411"
"3792","TK060334","411"
"3793","KA020069","411"
"3794","IB040453","411"
"3795","KA070144","410"
"3796","GU030126","410"
"3797","IB080092","410"
"3798","GU030050","410"
"3799","TK130077","410"
"3800","TK090017","410"
"3801","KA010293","410"
"3802","TK040037","410"
"3803","KA070023","410"
"3804","TK060285","410"
"3805","IB080056","410"
"3806","GU030228","410"
"3807","KA160271","410"
"3808","GU030087","410"
"3809","TK130084","410"
"3810","YA010017","409"
"3811","TK130108","409"
"3812","IB100054","409"
"3813","GU030007","409"
"3814","TK100002","409"
"3815","KA180001","409"
"3816","KA170017","409"
"3817","TK060068","409"
"3818","KA150069","409"
"3819","IB090018","409"
"3820","NA030068","409"
"3821","TK040023","409"
"3822","KA160066","409"
"3823","KA070309","409"
"3824","KA070031","409"
"3825","IB040480","409"
"3826","GU020204","409"
"3827","GU030031","409"
"3828","IB070004","408"
"3829","KA160001","408"
"3830","GU020050","408"
"3831","TK060129","408"
"3832","KA070359","408"
"3833","IB100094","408"
"3834","CH030028","408"
"3835","KA160275","408"
"3836","IB040370","408"
"3837","KA110009","408"
"3838","GU010069","408"
"3839","IB040367","407"
"3840","TK060198","407"
"3841","IB040549","407"
"3842","TK050047","407"
"3843","KA110005","407"
"3844","IB040056","407"
"3845","TC030043","407"
"3846","KA010175","407"
"3847","NA010006","407"
"3848","IB040439","407"
"3849","IB040527","407"
"3850","GU030142","407"
"3851","KA160017","407"
"3852","KA110027","407"
"3853","IB040406","406"
"3854","CH010051","406"
"3855","KA070083","406"
"3856","KA110080","406"
"3857","TK060265","406"
"3858","KA110090","406"
"3859","TK060191","406"
"3860","TK060310","406"
"3861","GU030196","406"
"3862","TK060297","406"
"3863","KA070378","406"
"3864","IB040643","406"
"3865","IB040177","406"
"3866","GU040051","406"
"3867","YA010081","406"
"3868","KA110118","406"
"3869","CH010033","406"
"3870","NA010059","405"
"3871","IB070058","405"
"3872","YA040035","405"
"3873","GU020132","405"
"3874","TK060311","405"
"3875","GU030293","405"
"3876","CH020008","405"
"3877","CH040400","405"
"3878","IB100016","405"
"3879","GU030115","405"
"3880","TK130078","405"
"3881","GU040058","405"
"3882","KA160252","405"
"3883","KA070050","405"
"3884","GU030053","405"
"3885","NA060065","405"
"3886","CH020017","405"
"3887","IB040066","404"
"3888","TK060317","404"
"3889","TK130110","404"
"3890","KA070514","404"
"3891","IB040363","404"
"3892","IB080030","404"
"3893","KA070025","404"
"3894","KA070134","404"
"3895","KA080010","404"
"3896","CH040180","404"
"3897","GU040138","404"
"3898","CH010012","404"
"3899","KA010018","404"
"3900","TK040043","404"
"3901","TK130201","404"
"3902","IB040498","404"
"3903","CH040111","404"
"3904","YA040024","404"
"3905","GU030064","404"
"3906","KA070330","404"
"3907","TK040106","404"
"3908","CH010061","404"
"3909","GU050010","404"
"3910","KA160070","403"
"3911","IB040042","403"
"3912","TK130097","403"
"3913","GU010011","403"
"3914","NA030023","403"
"3915","NA030058","403"
"3916","CH030034","403"
"3917","KA070208","403"
"3918","GU030093","403"
"3919","IB020006","403"
"3920","KA100036","403"
"3921","KA110121","403"
"3922","IB040526","403"
"3923","TK040202","402"
"3924","TK060226","402"
"3925","YA040006","402"
"3926","GU030218","402"
"3927","IB040404","402"
"3928","KA120026","402"
"3929","KA070166","402"
"3930","KA010063","402"
"3931","KA120061","401"
"3932","KA010044","401"
"3933","TK130092","401"
"3934","CH040227","401"
"3935","GU030253","401"
"3936","IB040616","401"
"3937","KA080186","401"
"3938","GU040149","401"
"3939","KA080114","401"
"3940","IB040524","401"
"3941","IB040274","401"
"3942","IB040188","401"
"3943","IB080066","401"
"3944","SA010052","401"
"3945","TK040017","401"
"3946","IB040091","401"
"3947","KA170014","401"
"3948","GU030297","401"
"3949","GU030065","401"
"3950","TK060477","401"
"3951","YA010080","401"
"3952","GU020063","401"
"3953","GU020279","401"
"3954","TK050048","400"
"3955","KA040022","400"
"3956","CH040203","400"
"3957","GU030227","400"
"3958","KA110050","400"
"3959","KA080230","400"
"3960","KA080230","400"
"3961","CH040169","400"
"3962","YA040055","400"
"3963","NA060057","400"
"3964","GU010038","400"
"3965","GU020015","400"
"3966","NA060088","400"
"3967","KA110012","400"
"3968","TK040088","400"
"3969","GU020116","400"
"3970","YA040057","400"
"3971","GU030061","400"
"3972","KA070331","399"
"3973","CH040177","399"
"3974","GU020066","399"
"3975","GU030139","399"
"3976","YA040033","399"
"3977","GU040096","399"
"3978","KA010166","399"
"3979","GU030101","399"
"3980","GU030028","399"
"3981","KA070251","399"
"3982","TK130131","399"
"3983","TC030011","399"
"3984","GU030036","399"
"3985","IB040485","399"
"3986","KA160072","399"
"3987","IB040581","399"
"3988","IB040491","399"
"3989","GU020014","398"
"3990","NA060014","398"
"3991","CH040364","398"
"3992","GU040049","398"
"3993","GU030186","398"
"3994","GU020222","398"
"3995","TK090018","398"
"3996","KA010067","398"
"3997","TK130090","398"
"3998","CH040141","398"
"3999","IB040517","398"
"4000","KA010055","398"
"4001","TK060289","398"
"4002","KA080187","398"
"4003","KA150036","398"
"4004","NA030037","398"
"4005","KA010081","398"
"4006","YA010055","398"
"4007","IB010025","398"
"4008","CH040395","398"
"4009","GU020089","398"
"4010","IB040195","398"
"4011","KA070513","397"
"4012","KA070005","397"
"4013","YA040048","397"
"4014","GU030004","397"
"4015","IB040234","397"
"4016","GU030222","397"
"4017","KA070188","397"
"4018","KA080128","397"
"4019","NA030002","397"
"4020","TK170002","397"
"4021","CH040309","397"
"4022","TC030055","397"
"4023","IB040423","397"
"4024","TC030013","397"
"4025","GU020203","396"
"4026","CH030009","396"
"4027","IB040145","396"
"4028","GU030276","396"
"4029","CH020007","396"
"4030","KA080002","396"
"4031","GU020040","396"
"4032","IB040351","396"
"4033","KA070284","396"
"4034","TK130049","396"
"4035","IB040463","396"
"4036","KA010267","396"
"4037","KA160064","396"
"4038","CH010056","396"
"4039","IB100059","396"
"4040","IB040647","396"
"4041","IB040338","396"
"4042","IB100008","396"
"4043","NA060105","396"
"4044","CH040231","396"
"4045","KA160087","396"
"4046","TK150001","396"
"4047","TK050004","396"
"4048","KA070028","395"
"4049","GU020095","395"
"4050","KA070094","395"
"4051","CH040368","395"
"4052","GU030100","395"
"4053","TK060478","395"
"4054","TK060372","395"
"4055","TK080005","395"
"4056","KA040014","395"
"4057","IB040120","395"
"4058","IB040041","395"
"4059","IB040499","395"
"4060","GU010021","395"
"4061","NA030036","395"
"4062","IB180522","395"
"4063","IB040522","395"
"4064","KA160016","395"
"4065","KA160088","395"
"4066","KA070062","395"
"4067","TK060161","395"
"4068","TK040193","395"
"4069","GU040087","395"
"4070","SA010056","394"
"4071","GU040045","394"
"4072","IB040114","394"
"4073","GU030063","394"
"4074","GU030067","394"
"4075","TK130003","394"
"4076","TK040133","394"
"4077","TK040076","394"
"4078","SA010044","394"
"4079","KA010022","394"
"4080","GU040044","394"
"4081","NA030077","394"
"4082","KA160073","394"
"4083","TK130143","394"
"4084","TK060196","394"
"4085","NA060033","394"
"4086","IB040540","394"
"4087","GU030312","394"
"4088","KA010108","393"
"4089","KA110035","393"
"4090","TK060302","393"
"4091","IB080061","393"
"4092","IB100023","393"
"4093","IB010026","393"
"4094","GU030011","393"
"4095","IB040302","393"
"4096","GU040145","393"
"4097","KA080126","393"
"4098","TK090016","393"
"4099","CH040023","393"
"4100","CH040201","393"
"4101","GU010062","393"
"4102","IB040303","393"
"4103","KA070374","393"
"4104","CH040080","392"
"4105","IB040415","392"
"4106","NA010025","392"
"4107","SA010019","392"
"4108","GU020133","392"
"4109","KA070358","392"
"4110","KA160195","392"
"4111","CH040279","392"
"4112","IB100003","392"
"4113","TK170004","392"
"4114","KA010091","392"
"4115","GU030318","392"
"4116","IB080023","392"
"4117","GU010043","392"
"4118","IB090036","392"
"4119","TK060102","392"
"4120","TK040205","392"
"4121","SA010006","392"
"4122","KA110122","391"
"4123","IB020021","391"
"4124","IB040369","391"
"4125","TK130133","391"
"4126","TK130133","391"
"4127","KA110173","391"
"4128","KA070225","391"
"4129","YA010098","391"
"4130","GU040039","391"
"4131","TK130055","391"
"4132","SA020008","391"
"4133","GU040140","391"
"4134","KA070130","391"
"4135","GU040026","391"
"4136","TC030008","391"
"4137","CH030017","391"
"4138","IB040107","391"
"4139","GU040042","391"
"4140","CH020027","391"
"4141","KA100018","391"
"4142","IB100040","391"
"4143","GU020030","390"
"4144","NA010045","390"
"4145","IB100015","390"
"4146","IB040332","390"
"4147","GU030317","390"
"4148","KA160169","390"
"4149","GU020166","390"
"4150","SA090011","390"
"4151","IB100069","390"
"4152","GU030111","390"
"4153","GU030175","390"
"4154","GU010060","390"
"4155","YA040017","390"
"4156","IB090003","390"
"4157","TK150018","390"
"4158","IB040371","390"
"4159","GU020183","390"
"4160","IB040036","390"
"4161","TK130017","390"
"4162","KA110039","390"
"4163","IB080071","390"
"4164","GU030259","390"
"4165","GU040139","390"
"4166","KA160118","389"
"4167","GU030109","389"
"4168","KA160257","389"
"4169","IB040388","389"
"4170","CH040048","389"
"4171","KA160010","389"
"4172","IB040528","389"
"4173","SA060001","389"
"4174","TK060069","389"
"4175","GU040144","389"
"4176","CH040224","389"
"4177","YA010039","389"
"4178","KA080220","389"
"4179","KA080220","389"
"4180","IB080003","389"
"4181","CH030005","388"
"4182","TC030053","388"
"4183","IB040519","388"
"4184","TK150015","388"
"4185","GU030005","388"
"4186","KA080071","388"
"4187","KA080095","388"
"4188","IB040194","388"
"4189","TK040112","388"
"4190","IB040530","388"
"4191","GU030225","388"
"4192","TK060261","388"
"4193","TK040047","388"
"4194","TK040216","388"
"4195","TK040216","388"
"4196","TK040004","388"
"4197","KA010017","387"
"4198","KA080019","387"
"4199","CH040114","387"
"4200","IB040400","387"
"4201","CH040013","387"
"4202","GU020242","387"
"4203","KA070274","387"
"4204","TK060101","387"
"4205","TK040029","387"
"4206","KA080014","387"
"4207","KA010167","387"
"4208","KA070254","387"
"4209","KA080017","387"
"4210","GU030146","387"
"4211","TK040155","387"
"4212","KA077:52","387"
"4213","YA010014","387"
"4214","TK060104","387"
"4215","IB040459","387"
"4216","GU020244","387"
"4217","KA110282","387"
"4218","TK040046","386"
"4219","GU030236","386"
"4220","IB040539","386"
"4221","KA080211","386"
"4222","KA080211","386"
"4223","TK050025","386"
"4224","IB040054","386"
"4225","TK130134","386"
"4226","YA040051","386"
"4227","GU020025","386"
"4228","GU03tago","386"
"4229","GU030206","386"
"4230","TK060183","386"
"4231","GU030014","386"
"4232","TK040015","386"
"4233","KA120009","386"
"4234","IB040165","386"
"4235","IB040424","386"
"4236","KA020006","385"
"4237","KA150101","385"
"4238","IB040342","385"
"4239","KA160004","385"
"4240","IB040403","385"
"4241","KA110252","385"
"4242","KA160058","385"
"4243","IB040144","385"
"4244","IB040492","385"
"4245","GU030233","385"
"4246","CH040378","385"
"4247","CH040237","385"
"4248","SA130024","385"
"4249","TK140005","385"
"4250","KA080136","385"
"4251","CH040189","385"
"4252","TK040034","385"
"4253","CH020022","385"
"4254","YA040041","385"
"4255","IB100018","385"
"4256","TK150021","385"
"4257","GU020042","385"
"4258","GU030207","385"
"4259","IB040164","384"
"4260","IB100005","384"
"4261","GU040061","384"
"4262","IB100019","384"
"4263","TK150042","384"
"4264","TK150042","384"
"4265","KA140019","384"
"4266","TK040135","384"
"4267","TK060422","384"
"4268","IB010039","384"
"4269","KA160127","384"
"4270","IB040500","384"
"4271","SA030003","384"
"4272","SA010058","384"
"4273","IB040203","384"
"4274","CH020026","383"
"4275","KA010291","383"
"4276","KA080216","383"
"4277","KA080216","383"
"4278","GU030241","383"
"4279","CH020016","383"
"4280","IB040578","383"
"4281","NA060080","383"
"4282","IB040585","383"
"4283","GU020302","383"
"4284","CH040121","383"
"4285","GU040007","383"
"4286","GU020150","382"
"4287","GU040091","382"
"4288","GU030189","382"
"4289","IB080028","382"
"4290","CH040054","382"
"4291","TK060179","382"
"4292","IB040053","382"
"4293","IB040094","382"
"4294","IB090020","382"
"4295","IB080024","382"
"4296","IB040471","382"
"4297","KA120007","381"
"4298","TK150030","381"
"4299","NA010010","381"
"4300","TK060062","381"
"4301","KA110130","381"
"4302","IB040334","381"
"4303","NA060056","381"
"4304","CH030002","381"
"4305","GU030110","381"
"4306","TK100001","381"
"4307","IB010024","381"
"4308","TK040139","381"
"4309","KA170021","381"
"4310","NA010012","381"
"4311","KA110195","381"
"4312","GU030113","381"
"4313","GU020193","381"
"4314","IB040243","381"
"4315","GU020011","381"
"4316","IB040481","381"
"4317","IB040320","380"
"4318","TK130168","380"
"4319","IB040560","380"
"4320","TK060267","380"
"4321","KA080251","380"
"4322","YA020016","380"
"4323","CH040311","380"
"4324","TK040068","380"
"4325","GU040092","380"
"4326","YA010033","380"
"4327","GU030112","380"
"4328","TC030023","380"
"4329","KA150117","380"
"4330","TK060421","380"
"4331","GU030124","379"
"4332","KA010266","379"
"4333","TK050029","379"
"4334","IB040598","379"
"4335","KA160131","379"
"4336","KA040019","379"
"4337","GU020120","379"
"4338","TK050086","379"
"4339","KA010090","379"
"4340","CH040098","379"
"4341","IB040603","379"
"4342","SA050003","378"
"4343","IB040384","378"
"4344","IB080079","378"
"4345","TK040128","378"
"4346","IB040422","378"
"4347","TK130089","378"
"4348","CH020045","378"
"4349","KA160057","378"
"4350","KA070267","378"
"4351","IB040175","378"
"4352","IB100026","378"
"4353","KA070187","378"
"4354","GU020043","378"
"4355","KA160086","378"
"4356","IB090002","378"
"4357","IB040553","378"
"4358","KA070300","378"
"4359","KA070300","378"
"4360","KA010210","378"
"4361","KA110198","378"
"4362","KA070505","377"
"4363","KA150083","377"
"4364","TK150011","377"
"4365","NA030005","377"
"4366","SA020020","377"
"4367","KA140036","377"
"4368","GU030072","377"
"4369","YA010001","377"
"4370","TK140002","377"
"4371","IB070056","377"
"4372","YA010089","377"
"4373","KA010311","377"
"4374","KA010290","377"
"4375","IB040502","377"
"4376","IB100068","376"
"4377","KA070362","376"
"4378","IB010033","376"
"4379","IB040580","376"
"4380","KA150005","376"
"4381","CH030025","376"
"4382","KA070270","376"
"4383","TK040131","376"
"4384","IB080027","376"
"4385","KA170004","376"
"4386","GU030164","376"
"4387","CH020015","376"
"4388","KA150006","376"
"4389","KA080012","376"
"4390","GU030160","376"
"4391","GU020157","376"
"4392","IB090027","376"
"4393","TK060251","376"
"4394","IB040389","376"
"4395","IB040191","375"
"4396","IB040233","375"
"4397","YA040062","375"
"4398","TC030063","375"
"4399","KA080007","375"
"4400","KA150109","375"
"4401","TK050015","375"
"4402","TK040104","375"
"4403","IB040016","375"
"4404","IB010027","375"
"4405","IB040601","375"
"4406","CH040206","375"
"4407","GU030280","375"
"4408","GU040135","374"
"4409","IB040300","374"
"4410","TK130146","374"
"4411","KA160148","374"
"4412","KA070515","374"
"4413","KA070515","374"
"4414","CH040362","374"
"4415","KA070248","374"
"4416","CH020043","374"
"4417","GU030049","374"
"4418","SA130020","374"
"4419","TK130147","373"
"4420","CH040280","373"
"4421","KA070213","373"
"4422","NA030016","373"
"4423","GU030121","373"
"4424","GU030108","373"
"4425","GU020039","373"
"4426","KA150118","373"
"4427","KA160014","373"
"4428","IB040228","373"
"4429","TC030029","373"
"4430","GU030277","372"
"4431","KA010317","372"
"4432","GU030024","372"
"4433","KA070133","372"
"4434","KA070105","372"
"4435","KA070337","372"
"4436","KA110190","372"
"4437","YA040007","371"
"4438","TK060398","371"
"4439","IB040330","371"
"4440","KA070355","371"
"4441","CH010029","371"
"4442","KA070290","371"
"4443","IB040505","371"
"4444","GU030030","371"
"4445","GU030203","371"
"4446","NA010030","371"
"4447","KA170006","370"
"4448","IB080068","370"
"4449","KA070197","370"
"4450","TK130059","370"
"4451","TK060475","370"
"4452","KA070237","370"
"4453","GU040052","369"
"4454","KA070236","369"
"4455","NA030027","369"
"4456","KA070054","369"
"4457","SA130003","369"
"4458","KA070280","369"
"4459","NA060061","369"
"4460","KA110067","369"
"4461","IB040345","369"
"4462","GU030234","369"
"4463","IB010023","369"
"4464","IB090022","369"
"4465","GU030157","369"
"4466","GU020224","369"
"4467","CH030010","369"
"4468","TK060190","369"
"4469","KA080119","369"
"4470","GU030221","369"
"4471","IB040134","369"
"4472","GU010045","368"
"4473","GU020273","368"
"4474","CH040281","368"
"4475","GU020034","368"
"4476","TK050028","368"
"4477","KA080112","368"
"4478","KA140017","368"
"4479","IB040014","368"
"4480","IB040100","368"
"4481","TK140006","368"
"4482","KA080133","368"
"4483","KA010249","368"
"4484","TK060365","367"
"4485","KA080116","367"
"4486","KA070249","367"
"4487","KA110212","367"
"4488","TC040022","367"
"4489","TK060182","367"
"4490","IB040135","367"
"4491","IB040642","367"
"4492","KA080020","367"
"4493","GU020292","366"
"4494","TK040140","366"
"4495","IB040407","366"
"4496","IB040475","366"
"4497","IB040366","366"
"4498","YA040021","366"
"4499","KA010176","366"
"4500","KA150115","366"
"4501","KA080264","366"
"4502","YA010092","366"
"4503","IB040047","366"
"4504","KA160078","366"
"4505","KA070151","366"
"4506","TK060359","366"
"4507","IB040263","366"
"4508","IB050008","366"
"4509","GU030070","366"
"4510","KA080155","366"
"4511","CH040154","365"
"4512","GU020212","365"
"4513","IB040197","365"
"4514","IB040088","365"
"4515","IB090029","365"
"4516","TK040074","365"
"4517","GU030210","365"
"4518","KA070186","365"
"4519","TK060288","365"
"4520","GU020291","365"
"4521","KA160097","365"
"4522","GU020105","365"
"4523","GU040014","365"
"4524","TK120004","365"
"4525","IB040652","365"
"4526","CH040337","364"
"4527","TC040021","364"
"4528","IB040171","364"
"4529","KA110220","364"
"4530","IB040648","364"
"4531","KA080235","364"
"4532","TC030006","364"
"4533","IB040015","364"
"4534","TK040051","364"
"4535","KA110233","364"
"4536","GU030260","364"
"4537","GU010095","364"
"4538","KA120042","364"
"4539","TC030070","364"
"4540","KA140029","364"
"4541","GU030281","364"
"4542","KA070121","364"
"4543","KA080054","364"
"4544","GU020168","364"
"4545","IB040185","364"
"4546","GU030240","363"
"4547","GU010039","363"
"4548","TC030054","363"
"4549","KA010273","363"
"4550","GU030105","363"
"4551","GU040148","363"
"4552","KA160019","363"
"4553","KA070157","363"
"4554","KA070207","363"
"4555","TK060312","363"
"4556","SA010020","363"
"4557","GU020077","363"
"4558","CH040346","363"
"4559","CH010011","362"
"4560","KA160147","362"
"4561","KA070131","362"
"4562","KA071312","362"
"4563","GU030248","362"
"4564","CH040142","362"
"4565","TK130066","362"
"4566","KA160011","362"
"4567","KA080139","362"
"4568","GU030201","362"
"4569","TK040145","362"
"4570","GU030271","362"
"4571","IB040486","362"
"4572","IB040048","362"
"4573","KA030004","362"
"4574","IB100031","361"
"4575","TK130082","361"
"4576","GU040031","361"
"4577","KA080132","361"
"4578","KA110211","361"
"4579","TK130135","361"
"4580","GU020053","361"
"4581","GU030066","361"
"4582","GU030015","361"
"4583","TK060107","361"
"4584","GU040027","360"
"4585","IB100006","360"
"4586","IB040180","360"
"4587","KA010233","360"
"4588","TK060397","360"
"4589","IB040072","360"
"4590","KA140020","360"
"4591","GU040099","360"
"4592","KA160089","360"
"4593","IB090030","360"
"4594","SA010027","360"
"4595","GU030097","360"
"4596","KA170030","359"
"4597","TK060255","359"
"4598","GU010061","359"
"4599","KA070238","359"
"4600","IB070053","359"
"4601","KA160037","359"
"4602","CH040051","359"
"4603","IB090005","359"
"4604","GU040067","359"
"4605","GU030194","359"
"4606","GU020001","359"
"4607","IB100028","359"
"4608","IB040589","359"
"4609","SA010037","359"
"4610","GU010051","358"
"4611","KA120029","358"
"4612","IB090025","358"
"4613","TC030081","358"
"4614","GU040120","358"
"4615","IB040146","358"
"4616","GU030212","358"
"4617","KA010069","358"
"4618","CH040238","358"
"4619","YA010108","358"
"4620","TK150003","358"
"4621","GU040019","358"
"4622","IB040030","358"
"4623","YA010035","358"
"4624","CH030003","358"
"4625","GU030134","357"
"4626","NA010036","357"
"4627","IB070038","357"
"4628","KA140005","357"
"4629","GU030231","357"
"4630","CH040186","357"
"4631","GU020032","357"
"4632","SA050009","357"
"4633","TK130114","357"
"4634","KA080165","357"
"4635","GU040123","357"
"4636","KA080204","357"
"4637","IB040089","356"
"4638","KA080043","356"
"4639","KA140031","356"
"4640","TK060186","356"
"4641","GU030136","356"
"4642","IB040323","356"
"4643","GU020201","356"
"4644","IB040588","356"
"4645","KA070342","356"
"4646","IB100034","356"
"4647","KA070257","356"
"4648","KA150119","356"
"4649","GU020017","356"
"4650","GU030043","356"
"4651","IB040019","356"
"4652","KA110159","356"
"4653","KA010274","356"
"4654","GU010019","356"
"4655","YA010049","356"
"4656","KA010052","355"
"4657","IB040071","355"
"4658","IB040487","355"
"4659","KA070326","355"
"4660","GU020214","355"
"4661","TK040159","355"
"4662","IB100084","355"
"4663","GU030158","355"
"4664","GU030286","355"
"4665","KA080108","355"
"4666","IB040150","354"
"4667","KA070184","354"
"4668","KA070135","354"
"4669","KA020001","354"
"4670","CH030016","354"
"4671","GU040146","354"
"4672","TK040170","354"
"4673","TK040054","354"
"4674","GU050000","354"
"4675","KA010258","354"
"4676","CH040１１９","354"
"4677","IB040309","354"
"4678","GU030204","354"
"4679","KA160102","354"
"4680","IB040617","354"
"4681","TK050074","353"
"4682","CH020048","353"
"4683","TK040071","353"
"4684","KA070363","353"
"4685","KA080166","353"
"4686","TK130072","353"
"4687","SA090008","353"
"4688","KA010307","353"
"4689","IB040295","353"
"4690","KA080197","353"
"4691","IB040255","353"
"4692","TK060360","353"
"4693","GU030083","353"
"4694","SA010043","353"
"4695","KA080110","353"
"4696","KA080203","353"
"4697","IB040568","353"
"4698","IB040605","353"
"4699","IB040507","353"
"4700","KA080179","353"
"4701","CH040049","352"
"4702","KA080034","352"
"4703","GU030178","352"
"4704","IB090034","352"
"4705","GU020107","352"
"4706","IB080054","352"
"4707","CH020033","352"
"4708","GU030052","351"
"4709","KA160090","351"
"4710","GU030250","351"
"4711","IB040214","351"
"4712","CH020029","351"
"4713","TK060234","351"
"4714","KA080009","351"
"4715","IB070063","351"
"4716","GU020010","351"
"4717","KA010177","351"
"4718","IB040028","351"
"4719","SA010049","351"
"4720","IB040496","351"
"4721","TK040026","350"
"4722","CH040253","350"
"4723","GU030256","350"
"4724","GU030278","350"
"4725","CH040234","350"
"4726","KA010322","350"
"4727","IB040174","350"
"4728","CH040284","350"
"4729","TK050031","350"
"4730","IB050070","350"
"4731","YA010091","350"
"4732","KA070364","350"
"4733","GU020167","350"
"4734","TC040010","350"
"4735","GU030223","349"
"4736","KA070059","349"
"4737","GU030314","349"
"4738","TK040086","349"
"4739","TK050063","349"
